Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId,Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,Age,AccountId,Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"21669969","15341779","0","You may be able to limit the Command Timeout.   Is there any valid use of a trans?  If not then don't allow any query with a trans.  Same with cursor.  And what about REPEATABLE READ - that could do some real concurrency damage - do they need that?  All you can do is limit your exposure if you are letting user TSQL through.","2013-03-11 15:46:19","","607314","607314","31201","2011-02-07 23:27:53","Paparazzi","2017-07-11 12:00:41","","United States","<p>Design, develop and maintain C# WPF and ASP.NET business application with large MSSQL backends.  Degree in engineering and got into computing via numerical methods.</p>
","5157","2197","2063","https://i.stack.imgur.com/N7ogx.png","","59","300272","15341779","1","","","2013-03-11 14:59:35","","1","231","<p>I have a system that allows users to log in and construct queries to run against a SQL 2012 server. The system needs to be pretty liberal in what queries it allows, so I'm just relying on SQL grants to prevent users from doing things they aren't supposed to. </p>

<p>I'm worried that something like <a href=""http://en.wikipedia.org/wiki/Priority_inversion"" rel=""nofollow"">priority inversion</a> could still occur. Say a unprivileged user logs in, finds a table to abuse and runs a dozen or so outer joins on it. Or simply begins a transaction and never closes it.</p>

<p>I want to ensure that unprivileged users cannot block critical processes from more privileged users. I'm thinking of using the <a href=""http://msdn.microsoft.com/en-us/library/bb933866.aspx"" rel=""nofollow"">Resource Governor</a> to do this, but I'm not sure if this is the best way of if there are other issues I might need to worry about. </p>

<p>What's the best way to ensure that queries from unprivileged users cannot block critical processes?</p>
","1715579","","1715579","","2013-03-11 15:24:04","2013-03-12 15:21:41","Prevent SQL queries from unprivileged users from blocking critical processes","<sql><sql-server><tsql><sql-server-2012><resource-governor>","2","2","","",""
"21670295","15341779","0","@Blam Yeah, I'd considered command timeout before, but that's a client-side feature. I'd prefer something on the server. I don't suppose there's any way to prevent a user from setting their isolation level directly.","2013-03-11 15:54:53","","1715579","1715579","103562","2012-10-02 22:07:15","p.s.w.g","2017-06-30 14:45:14","","","","6149","3623","748","https://i.stack.imgur.com/4B4y1.png?s=128&g=1","","34","1899397","15341779","1","","","2013-03-11 14:59:35","","1","231","<p>I have a system that allows users to log in and construct queries to run against a SQL 2012 server. The system needs to be pretty liberal in what queries it allows, so I'm just relying on SQL grants to prevent users from doing things they aren't supposed to. </p>

<p>I'm worried that something like <a href=""http://en.wikipedia.org/wiki/Priority_inversion"" rel=""nofollow"">priority inversion</a> could still occur. Say a unprivileged user logs in, finds a table to abuse and runs a dozen or so outer joins on it. Or simply begins a transaction and never closes it.</p>

<p>I want to ensure that unprivileged users cannot block critical processes from more privileged users. I'm thinking of using the <a href=""http://msdn.microsoft.com/en-us/library/bb933866.aspx"" rel=""nofollow"">Resource Governor</a> to do this, but I'm not sure if this is the best way of if there are other issues I might need to worry about. </p>

<p>What's the best way to ensure that queries from unprivileged users cannot block critical processes?</p>
","1715579","","1715579","","2013-03-11 15:24:04","2013-03-12 15:21:41","Prevent SQL queries from unprivileged users from blocking critical processes","<sql><sql-server><tsql><sql-server-2012><resource-governor>","2","2","","",""
"50414676","31206261","0","robomongo and mongovue cannot support mangodb 3.0 now?","2015-07-03 12:05:52","","5047351","5047351","11","2015-06-25 05:28:41","Tylor_E","2017-06-08 09:38:48","","","","1","0","0","https://lh3.googleusercontent.com/-uVTRDsqsatA/AAAAAAAAAAI/AAAAAAAABCw/Nd_TIJRho2U/photo.jpg","","","6524145","31206261","1","","","2015-07-03 11:54:31","","1","681","<p>I am running MongoDB on windows8.1 and created users for admin database. For convenience, I use mongoVUE to check data. But after turning on the ""auth"" function. I cannot logged in.</p>

<p>Actually, I can use the username and password to authenticate with mongo shell. Further more, I can also use them to authenticate by python codes. They failed to work only when I use mongoVUE or Robomongo.</p>

<p>When I clicked ""test"" button on mongoVUE, it returned a message ""Connection was refused"". And the windows command shell presents the following words:</p>

<blockquote>
  <p>2015-07-03T19:52:34.843+0800 I NETWORK  [initandlisten] connection
  accepted from
   127.0.0.1:24163 #242 (4 connections now open)</p>
  
  <p>2015-07-03T19:52:34.845+0800 I ACCESS   [conn242]  authenticate db:
  admin { auth enticate: 1, user: ""uvpaiad"", nonce: ""xxx"", key: ""xxx"" }</p>
  
  <p>2015-07-03T19:52:34.846+0800 I ACCESS   [conn242] Failed to
  authenticate uvpaiad @admin with mechanism MONGODB-CR:
  AuthenticationFailed MONGODB-CR credentials mi ssing in the user
  document</p>
  
  <p>2015-07-03T19:52:34.847+0800 I NETWORK  [conn242] end connection
  127.0.0.1:24163  (3 connections now open)</p>
</blockquote>

<p>Does anyone know what the matter is?</p>
","5047351","","787511","","2015-07-03 12:51:55","2016-10-19 13:57:43","Failed to connect MongoDB 3.X with MongoVUE","<mongodb><mongovue>","1","3","","",""
"18686899","13606044","0","The collection has a little under 7 million records.","2012-11-29 12:33:45","","609760","609760","3809","2011-02-09 12:59:39","John Sobolewski","2017-03-08 21:33:48","","Cleveland, OH, United States","","270","144","15","","","","301791","13606044","1","","","2012-11-28 13:20:29","","0","954","<p>I wanted to use MongoVue to create a quick export of all the ids for portion of a given collection.  </p>

<p>I have a document that has an _id field which is a composite key.</p>

<p>For example.</p>

<pre><code>{
  ""_id"" : {
    ""GroupID"" : 3,
    ""ThingyID"" : 320486
  },
  ""HowManyOwned"" : 42,
  ""IsAwesome"" : true
}
</code></pre>

<p>I want to create an export of all the ThingyIDs for Group 3.</p>

<p>Of course if I make my query something like this.</p>

<pre><code>db.GroupThingy.find({ ""_id.GroupID"" : 3 }, { ""_id.ThingyID"" : 1 })
</code></pre>

<p>I'll get back all the composite keys.  I wanted to use MongoVue to just quickly create this export.  If I use that query I get back an export of.</p>

<pre><code>Document[2 Keys]
Document[2 Keys]
Document[2 Keys]
</code></pre>

<p>What I was hoping to get was</p>

<p>either</p>

<pre><code>3,12345
3,3838
3,3777
3,1111
</code></pre>

<p>Or even better would be just</p>

<pre><code>12345
3838
3777
1111
</code></pre>

<p>I could write a program for this but there has to be a quick way to accomplish this that I just don't know about.</p>

<p>Aggregation Framework doesn't help me get a csv export... but something like this will only support 20k documents</p>

<pre><code>db.GroupThingy.group( 
{
    key: { 
            ""_id.ThingyID"": 1, 
            ""_id.GroupID"":1 
        }, 
    cond: { ""_id.GroupID"": 3 }, 
    reduce: function(curr, result){
            result.ThingyID2 = curr._id.ThingyID
        }, 
    initial: { ""ThingyID2"": 0 }
});
</code></pre>
","609760","","609760","","2012-11-29 13:11:09","2012-11-29 14:06:19","MongoDb/MongoVue Export part of a composite key","<mongodb><mongovue>","1","2","","",""
"40782276","26035257","0","please show part of your previous attempt or research...","2014-09-25 09:48:34","","2778356","2778356","601","2013-09-14 02:58:21","Kiyarash","2017-07-11 11:25:57","","Iran","<p>I'm a composer...<br>
I tried music since 8 years old and programming since 18 years old...<br>
It's about three years I started to try web programming...<br>
That's great...<br><br>
<strong><em>Internet is just like our universe, and we will be creator when we are developing an application.</em></strong><br><br>
I wan't to be one of the best in  the world and trying to...<br>
<strong>Stackoverflow</strong> is my favorite web site and after this, I like <strong>developer.mozilla.com</strong>...</p>
","162","1352","64","https://i.stack.imgur.com/KiGkz.jpg","","37","3302604","26035257","1","26037442","","2014-09-25 09:38:36","","0","114","<p>I am having a query in sql i.e ""select ServiceName,count(_id) from cases groupby ServiceName,_id;""</p>

<p>I want to covert it into mongoDB query language. please help.</p>
","4078606","","876298","","2014-09-25 09:43:45","2014-09-25 11:26:51","Conversion of sql query into mongoDB query language","<mongodb><mongovue>","1","2","","",""
"40782991","26035257","0","I didn't get you @kiyarash. Actually i am integrating mongoDB with jasper i-report.So as per my requirement of bar graph i need to execute the above query in mongoDB query language.","2014-09-25 10:08:32","","4078606","4078606","10","2014-09-25 09:27:12","manishankar","2015-06-30 13:42:06","","","","6","0","0","https://www.gravatar.com/avatar/789a7bb6a435da8462031cf2db1ae7a6?s=128&d=identicon&r=PG&f=1","","","5083094","26035257","1","26037442","","2014-09-25 09:38:36","","0","114","<p>I am having a query in sql i.e ""select ServiceName,count(_id) from cases groupby ServiceName,_id;""</p>

<p>I want to covert it into mongoDB query language. please help.</p>
","4078606","","876298","","2014-09-25 09:43:45","2014-09-25 11:26:51","Conversion of sql query into mongoDB query language","<mongodb><mongovue>","1","2","","",""
"74862307","43890079","0","thanks so much for the hint, however my problem was that I did not specify the domain name in front of the username","2017-05-11 11:51:11","","4423707","4423707","6","2015-01-06 11:50:18","Jozef Mikus","2017-07-10 13:58:21","","Czech Republic","<p>Experienced as a 2nd - 3rd level support and software developer over 5 years. Focused on Java, TIBCO, XML, WSDL, SOAP and Rest technologies. </p>

<p>Worked in financial, logistics and airline sector.</p>
","0","0","0","https://graph.facebook.com/603507868/picture?type=large","","34","5582122","43890079","1","","","2017-05-10 10:39:21","","1","29","<p>We managed to setup LDAP as a secondary User Store in the WSO2 Governance Registry Management Console 5.3.0 (Carbon). We see the Users/Roles were loaded correctly and we can access Management Console (Carbon) with those users.</p>

<p>However despite of the LDAP users having ""Internal/store"" permission, they cannot access/sign in to WSO2 Governance Center - STORE. The error on the Sign In page is: ""Insufficient priveleages to access the Store application."" </p>
","4423707","","","","","2017-05-11 11:49:47","LDAP User Access to WSO2 Governance Registry Store / Publisher","<login><wso2><store><publisher><governance-registry>","1","2","","",""
"74828866","43890079","0","In your CARBON_HOME/repository/conf/user-mgt.xml, inside the AuthorizationManager Block have you set the GetAllRolesOfUserEnabled property to true?  the default is false and has caused this issue for me before.","2017-05-10 15:58:24","","4709224","4709224","156","2015-03-24 20:25:14","jchaplin","2017-07-11 12:09:41","","Shreveport, LA","<p>caught between C# and Java</p>
","15","6","9","https://www.gravatar.com/avatar/03c1e4b4f6e41536d497184af75b7eb7?s=128&d=identicon&r=PG&f=1","","","5993980","43890079","1","","","2017-05-10 10:39:21","","1","29","<p>We managed to setup LDAP as a secondary User Store in the WSO2 Governance Registry Management Console 5.3.0 (Carbon). We see the Users/Roles were loaded correctly and we can access Management Console (Carbon) with those users.</p>

<p>However despite of the LDAP users having ""Internal/store"" permission, they cannot access/sign in to WSO2 Governance Center - STORE. The error on the Sign In page is: ""Insufficient priveleages to access the Store application."" </p>
","4423707","","","","","2017-05-11 11:49:47","LDAP User Access to WSO2 Governance Registry Store / Publisher","<login><wso2><store><publisher><governance-registry>","1","2","","",""
"60347141","36363334","0","Did you run Add-AzureEnvironment before Set? as this would set up the endpoints for you","2016-04-01 18:59:22","","5255018","5255018","6880","2015-08-22 12:18:56","Michael B","2017-06-26 22:19:42","","England","<p>I.T. guy, with a geeky interest in language (english!) and politics...</p>

<p>If there's anything you think I can help you with, either I.T. focused or writing feel free to drop me a line... </p>

<p>bobbins@outlook.com</p>

<p>I also run a slack channel - <a href=""http://azured.slack.com"" rel=""nofollow"">http://azured.slack.com</a> for all things Azure, feel free to come and have a chat, ask questions, get support. Or even hire me (or others) to do stuff! There is a signup page at <a href=""http://azured.io"" rel=""nofollow"">http://azured.io</a></p>
","508","130","229","https://i.stack.imgur.com/8rsRX.jpg?s=128&g=1","","45","5895010","36363334","1","","","2016-04-01 18:24:32","","0","83","<p>My current script to create vm in ARM or classic mode does not work;  I get an error: 
New-AzureVM : ResourceNotFound: The hosted service does not exist.</p>

<p>can someone please share the powershell script to create new VM in AzureGovernment subscription?
my script:</p>

<pre><code>Set-AzureEnvironment ""AzureGovernment""

New-AzureVMConfig -Name ""test1"" -InstanceSize ""Standard_D14"" `
                  -ImageName ""myimage"" | 
                   Add-AzureProvisioningConfig –Linux `
                  –LinuxUser ""myuser"" -Password ""mypwd"" | 
                   New-AzureVM –ServiceName ""myservice""
</code></pre>

<p>I am able to create a new VM using Azure portal, but fail with powershell</p>
","5265410","","3911457","","2017-06-24 17:16:16","2017-06-24 17:16:16","powershell script to create vm in azure government subscription","<powershell><azure><azure-gov>","1","3","","",""
"74612748","43775044","0","I used vendor directory inside my projects  for example github.com/user/myapp/vendor and not in the root of src.","2017-05-04 14:50:08","","4175960","4175960","342","2014-10-23 23:42:41","Eddy Hernandez","2017-07-10 19:55:28","","","","26","23","0","https://graph.facebook.com/722362207/picture?type=large","","","5223146","43775044","1","","","2017-05-04 06:05:53","","1","224","<p>I'm working in Go version 1.8, Glide for package dependency and my project structure is</p>

<pre><code>/Users/myName/go
    bin/
    pkg/
    src/
        main.go
        vendor/
            github.com/
            gaoling.org/
</code></pre>

<p>all my packages are installed in vendor folder after doing <code>glide install</code>, when I do <code>go build</code> it is giving following error</p>

<pre><code>main.go:7:2: cannot find package ""github.com/julienschmidt/httprouter"" in any of:
/usr/local/Cellar/go/1.8.1/libexec/src/github.com/julienschmidt/httprouter (from $GOROOT)
/Users/myName/go/src/github.com/julienschmidt/httprouter (from $GOPATH)
</code></pre>

<p>and <code>go env</code> is</p>

<pre><code>GOARCH=""amd64""
GOBIN=""""
GOEXE=""""
GOHOSTARCH=""amd64""
GOHOSTOS=""darwin""
GOOS=""darwin""
GOPATH=""/Users/myName/go""
GORACE=""""
GOROOT=""/usr/local/Cellar/go/1.8.1/libexec""
GOTOOLDIR=""/usr/local/Cellar/go/1.8.1/libexec/pkg/tool/darwin_amd64""
GCCGO=""gccgo""
CC=""clang""
GOGCCFLAGS=""-fPIC -m64 -pthread -fno-caret-diagnostics -Qunused-arguments -fmessage-length=0 -fdebug-prefix-map=/var/folders/st/28pcgmmj1sb84ch1n_76g_k00000gn/T/go-build454728554=/tmp/go-build -gno-record-gcc-switches -fno-common""
CXX=""clang++""
CGO_ENABLED=""1""
PKG_CONFIG=""pkg-config""
CGO_CFLAGS=""-g -O2""
CGO_CPPFLAGS=""""
CGO_CXXFLAGS=""-g -O2""
CGO_FFLAGS=""-g -O2""
CGO_LDFLAGS=""-g -O2""
</code></pre>
","7846209","","13860","","2017-05-04 07:43:32","2017-05-04 07:43:32","Golang 1.8 glide vendor folder ignoring","<go><vendor><glide><govendor><gopath>","0","4","","",""
"74608361","43775044","1","I think this an issue related http://stackoverflow.com/questions/35999046/vendoring-in-go-1-6","2017-05-04 13:18:13","","4175960","4175960","342","2014-10-23 23:42:41","Eddy Hernandez","2017-07-10 19:55:28","","","","26","23","0","https://graph.facebook.com/722362207/picture?type=large","","","5223146","43775044","1","","","2017-05-04 06:05:53","","1","224","<p>I'm working in Go version 1.8, Glide for package dependency and my project structure is</p>

<pre><code>/Users/myName/go
    bin/
    pkg/
    src/
        main.go
        vendor/
            github.com/
            gaoling.org/
</code></pre>

<p>all my packages are installed in vendor folder after doing <code>glide install</code>, when I do <code>go build</code> it is giving following error</p>

<pre><code>main.go:7:2: cannot find package ""github.com/julienschmidt/httprouter"" in any of:
/usr/local/Cellar/go/1.8.1/libexec/src/github.com/julienschmidt/httprouter (from $GOROOT)
/Users/myName/go/src/github.com/julienschmidt/httprouter (from $GOPATH)
</code></pre>

<p>and <code>go env</code> is</p>

<pre><code>GOARCH=""amd64""
GOBIN=""""
GOEXE=""""
GOHOSTARCH=""amd64""
GOHOSTOS=""darwin""
GOOS=""darwin""
GOPATH=""/Users/myName/go""
GORACE=""""
GOROOT=""/usr/local/Cellar/go/1.8.1/libexec""
GOTOOLDIR=""/usr/local/Cellar/go/1.8.1/libexec/pkg/tool/darwin_amd64""
GCCGO=""gccgo""
CC=""clang""
GOGCCFLAGS=""-fPIC -m64 -pthread -fno-caret-diagnostics -Qunused-arguments -fmessage-length=0 -fdebug-prefix-map=/var/folders/st/28pcgmmj1sb84ch1n_76g_k00000gn/T/go-build454728554=/tmp/go-build -gno-record-gcc-switches -fno-common""
CXX=""clang++""
CGO_ENABLED=""1""
PKG_CONFIG=""pkg-config""
CGO_CFLAGS=""-g -O2""
CGO_CPPFLAGS=""""
CGO_CXXFLAGS=""-g -O2""
CGO_FFLAGS=""-g -O2""
CGO_LDFLAGS=""-g -O2""
</code></pre>
","7846209","","13860","","2017-05-04 07:43:32","2017-05-04 07:43:32","Golang 1.8 glide vendor folder ignoring","<go><vendor><glide><govendor><gopath>","0","4","","",""
"55437973","33830570","0","Thank you. However given that I put a link at the source package folder, I believe it was rather obvious I already had a look at the source code somehow. Well... I did, and I don't want to go deep into the class graph to learn about every nook and cranny of Governor. I indeed saw that `LifecycleModule` is the only concrete module loaded, but what is the rest up to? Do I have to do anything? I think it's acceptable to read documentation to find out such answers. But code? No, I think it's too much, especially when it can be adapted rather quickly when the documentation is more static.","2015-11-20 21:26:57","","180719","180719","8664","2009-09-28 20:50:24","Olivier Grégoire","2017-07-11 10:55:47","","","","741","1552","52","https://i.stack.imgur.com/0Ho4A.png?s=128&g=1","","","60521","33830570","1","","","2015-11-20 15:40:42","","1","30","<p>I want to use the lifecycle feature of Governator without calling <code>Governator.createInjector</code> because I already have some wrapper around my Guice injector and switching the two will be rather tricky.</p>

<p><a href=""https://github.com/Netflix/governator/tree/master/governator-core/src/main/java/com/netflix/governator"" rel=""nofollow"">The documentation</a>, says the following:</p>

<blockquote>
  <p>Governator provides a simple wrapper to Guice's Guice.createInjector through which lifecycle management is added.</p>
</blockquote>

<p>Later, examples are given as alternatives to <code>awaitTermination()</code>, including in-injector possibilities.</p>

<p>This seems to indicate that I have the possibility to not use <code>Governator.createInjector</code> at all.</p>

<p>If this is true, how can I use Governator's lifecycle feature using only modules? Which modules do I have to load? <code>LifecycleModule</code> seems a no-brainer, but are there others?</p>
","180719","","","","","2015-11-20 15:40:42","Governator's lifecycle feature without calling Governator.createInjector","<java><guice><governator>","0","4","","",""
"9922919","8094741","2","If I were you, I'd either 1) write a javascript method to convert your json objects into jstree nodes, or 2) leave the json the way it is and try writing your own solution by creating nested div tags and some jquery effects, I don't think it'd be too difficult, and might be kinda fun, actually ;-) If you provide your json, maybe folks could help get you started.","2011-11-11 13:46:48","","202085","202085","8276","2009-11-03 21:16:28","Upgradingdave","2017-07-10 11:33:55","http://www.upgradingdave.com","Fredericksburg, VA, United States","<p><a href=""http://www.upgradingdave.com"" rel=""nofollow"">My Blog - www.upgradingdave.com</a></p>

<p><a href=""http://javajing.com"" rel=""nofollow"">JavaJing (My Java Tutorial Site)</a></p>
","377","570","9","","","38","69477","8094741","1","","","2011-11-11 13:36:39","","1","1257","<p>I have some data stored in JSON format. I would like to be able to display it in a browser as a dynamic tree structure in a similar way MongoVUE presents the mondodb documents: 
<a href=""http://blog.endjin.com/wp-content/uploads/2010/12/SNAGHTML1efd36e.png"" rel=""nofollow"">Screenshot</a></p>

<p>I have found a very nice jquery plugin, called jsTree. Unfortunately, in order to process JSON documents it requires data to have a very specific verbose (and redundant, in my opinion) structure: <a href=""http://www.jstree.com/documentation/json_data"" rel=""nofollow"">link</a>. Using it means significant modifications of my json documents. I am rather searching for a tool that is able to build the tree automagically, without making severe manual adjustments to the data, yet allowing me to potentially apply some modifications to the view, if I would need to.</p>

<p>The tool at json.bloople.net makes something similar using a table, but because I have several levels of nested documents, the output looks very bloated. Moreover, the structure is not dynamically collapsible. </p>

<p>I would appreciate any hints regarding the right tools to do the job, including both those that might require (automated!) pre-processing of JSON data in Java/Groovy or pure JavaScript-based solution.</p>
","336152","","336152","","2011-11-11 16:25:34","2013-02-28 19:29:59","How to create a tree representation of generic JSON data in HTML?","<javascript><json><jstree><mongovue>","1","1","1","",""
"19267259","13964880","0","Ah Gabrielle, thanks for fixing it.","2012-12-20 06:34:02","","700663","700663","12512","2011-04-10 07:56:33","J. Chang","2017-07-11 06:00:35","","","","2143","2470","6","","","","359320","13964880","1","13965035","","2012-12-20 03:33:41","","-1","2904","<pre><code>{
  ""_id"" : ""648290899"",
  ""First_Name"" : ""Daniel"",
  ""Last_Name"" : ""Wu"",
  ""Gender"" : ""male"",
  ""Birthday"" : ""13/10/1978"",
  ""Email"" : ""dgozali@binacitra.com"",
  ""Bookmark"" : [""mal-taman-anggrek__-6.18_106.79""],
  ""Token"" : """",
  ""LikeOrDislike"" : {
    ""mal-taman-anggrek__-6.18_106.79"" : 1,
    ""bebek-goreng-h.-slamet__-6.20_106.77"" : 1,
    ""mcdonald's__-6.31_106.86"" : 1,
    ""pasar-rebo__-6.31_106.87"" : 0
  },
  ""Nearby"" : [],
  ""History"" : [{
      ""1355915008"" : {
        ""day"" : ""December 19, 2012, 6:03 pm"",
        ""LikeOrDislike"" : {
          ""mal-taman-anggrek__-6.18_106.79"" : 1
        }
      }
    }, {
      ""1355915015"" : {
        ""day"" : ""December 19, 2012, 6:03 pm"",
        ""Bookmark"" : {
          ""add"" : [""mal-taman-anggrek__-6.18_106.79""]
        }
      }
    }, {
      ""1355920137"" : {
        ""day"" : ""December 19, 2012, 7:28 pm"",
        ""LikeOrDislike"" : {
          ""bebek-goreng-h.-slamet__-6.20_106.77"" : 1
        }
      }
    }, {
      ""1355920233"" : {
        ""day"" : ""December 19, 2012, 7:30 pm"",
        ""LikeOrDislike"" : {
          ""mcdonald's__-6.31_106.86"" : 1
        }
      }
    }, {
      ""1355920441"" : {
        ""day"" : ""December 19, 2012, 7:34 pm"",
        ""LikeOrDislike"" : {
          ""pasar-rebo__-6.31_106.87"" : 0
        }
      }
    }],
  ""ImageProfile"" : ""http://graph.facebook.com/648290899/picture/?type=large""
}
</code></pre>

<p>I got a complaint that pasar-rebo__-6.31_106.87 contains a dot. Okay it contains a dot. So?</p>
","700663","","846273","","2012-12-20 03:51:53","2012-12-20 04:32:23","Why I cannot insert this json on mongovue","<json><mongodb><mongovue>","1","3","","",""
"66774970","39738139","0","Are you building the entire repository? If not, please do.","2016-09-28 05:28:21","","805563","805563","4939","2011-06-19 17:17:11","Bhathiya","2017-07-11 09:59:37","","Sri Lanka","","890","682","40","https://i.stack.imgur.com/Nxsv1.jpg?s=128&g=1","","","425139","39738139","1","","","2016-09-28 04:36:21","","0","59","<p><code>WSO2</code> has given a latest fix for <code>Governance Registry5.3.0</code>(Governance <code>REST API</code> Update issue). While building a code for applying a fix the below error is thrown.</p>

<p>Error when building code using <code>Maven</code>.</p>

<pre><code>[ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:2.3.1:compile (default-compile) on project  org.wso2.carbon.governance.api: Compilation failure: Compilation failure:
[ERROR] \Users\a596500\Downloads\carbon-governance-master\components\governance\org.wso2.carbon.governance.api\src\main\java\org\wso2\carbon\governance\api\util\CheckpointTimeUtils.java:[22,30] error: package org.apache.commons.lang does not exist
[ERROR] Failed to execute goal on project org.wso2.carbon.governance.api: Could not resolve dependencies for projectorg.wso2.carbon.governance:org.wso2.carbon.governance.api:bundle:4.7.2-SNAPSHOT: The following artifacts could not beresolved: org.wso2.carbon.registry:org.wso2.carbon.registry.extensions:jar:4.6.1-SNAPSHOT, org.wso2.carbon.registry:org.wso2.carbon.registry.common:jar:4.6.1-SNAPSHOT, org.wso2.carbon.registry:org.wso2.carbon.registry.admin.api:jar:4.6.1-SNAPSHOT
org.wso2.carbon.registry:org.wso2.carbon.registry.indexing:jar:4.6.1-SNAPSHOT: Could not find artifact org.wso2.carbon.registry:org.wso2.carbon.registry.extensions:jar:4.6.1-SNAPSHOT in nexuspro-level0 (https://repo.fmr.com/content/groups/level0/)
</code></pre>
","6662576","","472495","","2016-11-13 13:21:15","2016-11-13 13:21:15","Maven issue while Building for a latest fix given by WSO2","<maven><wso2><wso2greg><governance-registry>","1","3","1","",""
"49636409","30788195","0","Maybe you should slow down a bit and read something. How did you plan to use it if you can't even figure out what server you installed it on? How were you planning to use it in your code?","2015-06-12 00:27:22","","76337","76337","141950","2009-02-14 18:44:05","John Saunders","2017-06-12 20:37:15","http://johnwsaunders3.wordpress.com/","Phoenix, AZ, USA","<p><a href=""http://careers.stackoverflow.com/johnwsaundersiii/"">My CV</a><br>
<a href=""http://johnwsaunders3.wordpress.com/"" rel=""nofollow"">This is <em>not</em> a Blog</a></p>

<p>Word on my mind right now? <a href=""http://www.merriam-webster.com/dictionary/benighted"" rel=""nofollow""><em>benighted</em></a></p>
","56792","16063","9070","","","59","28542","30788195","1","30793451","","2015-06-11 18:02:42","","-1","1311","<p>I am just trying to learn MongoDB. I followed this walktrough to install it:</p>

<p><a href=""http://docs.mongodb.org/manual/tutorial/install-mongodb-on-windows/"" rel=""nofollow noreferrer"">http://docs.mongodb.org/manual/tutorial/install-mongodb-on-windows/</a></p>

<p>Here is my screenshot for mongod.exe:</p>

<p><img src=""https://i.stack.imgur.com/TN7WM.jpg"" alt=""mongod.exe""></p>

<p>And here isthe screenshot of mongo.exe:</p>

<p><img src=""https://i.stack.imgur.com/Y56Zr.jpg"" alt=""mongo.exe""></p>

<p>It seems everything is fine to me. Am I wrong?</p>

<p>During my googlings I decided that MongoVue is a good management application for MongoDB by a cool user interface. So I downloaded and installed it. Here is the screen I see when I opened it:</p>

<p><img src=""https://i.stack.imgur.com/bXjtO.jpg"" alt=""mongovue""></p>

<p>How do I have to fill these fields to create a connection from MongoVue to MongoDB? Do I have to do something else before that?</p>
","104969","","76337","","2015-06-12 00:26:14","2015-12-14 19:53:08","How to start using MongoDB and MongoVue?","<asp.net><windows><mongodb><mongovue>","1","1","","2016-08-03 06:48:49",""
"72213212","42538404","1","Seems like something worthy of a support ticket. Not sure there's a solution to be had here...","2017-03-01 17:59:15","","272109","272109","48666","2010-02-12 20:06:58","David Makogon","2017-07-11 11:10:58","https://www.dmak.io","Maryland","<p>I'm an Azure Cloud Architect at Microsoft, formerly an Azure MVP. I work with awesome companies to help deliver their solutions on Azure.</p>

<p>I spend lots of energy in the user community, giving talks at several conferences, user groups, Azure Bootcamps, and code camps.</p>

<p>I'm also into the alternative database scene, with lots of NoSQL experience.</p>

<p>I'm a Giants fan in Redskins land, and I'm still searching for the perfect pun.</p>

<p>I have several Azure tips (and other ramblings) on my blog, at <a href=""https://www.dmak.io"" rel=""nofollow"">dmak.io</a>.</p>
","6999","1158","8334","","","","101080","42538404","1","","","2017-03-01 17:38:33","","0","37","<p>I created an Azure Redis Cache in Azure Government.  The deployment failed after almost a half hour - I have no idea why.  However, the ProvisioningState is stuck at Creating, which means I can't delete it.  Any ideas on how to delete it?</p>

<p>(I've done this in regular Azure several times, and everything works fine - I've only seen this in Azure Government.)</p>
","3027881","","3911457","","2017-06-24 17:16:42","2017-06-24 17:16:42","Azure Redis Cache stuck in Create","<azure><caching><azure-gov>","1","2","","",""
